Calendar Year,Region,Market Area,Country,Machine Line code,Machine Line,Size Class Flag,Brand Owner code,Brand Owner ,Brand,Brand Nationality,Source,FID
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,54
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,12
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,35
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,7
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,14
2023,Region Europe,MA Volvo EU Owned Dealers,Denmark,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,83
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,10
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,33
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,69
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,24
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,14
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,16
2023,Region Europe,MA Volvo EU Owned Dealers,Finland,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,98
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,51
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,388
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,301
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,49
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,37
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,38
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,36
2023,Region Europe,MA Volvo EU Owned Dealers,Italy,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,227
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,31
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,192
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,346
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,172
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,96
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,350,Compact Wheel Loaders,<7,VCE,Volvo CE,Volvo,Sweden,SAL,6
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,31
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,43
2023,Region Europe,MA Volvo EU Owned Dealers,Norway,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,450
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,8
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,163
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,59
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,65
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,31
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,350,Compact Wheel Loaders,<7,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,12
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,44
2023,Region Europe,MA Volvo EU Owned Dealers,Poland,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,151
2023,Region India,MA India,India,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,45
2023,Region India,MA India,India,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,15
2023,Region India,MA India,India,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,"1,071"
2023,Region India,MA India,India,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,391
2023,Region India,MA India,India,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,50
2023,Region International,MA Africa,South Africa,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,10
2023,Region International,MA Africa,South Africa,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,12
2023,Region International,MA Africa,South Africa,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,20
2023,Region International,MA Africa,South Africa,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,88
2023,Region International,MA Africa,South Africa,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,293
2023,Region International,MA Africa,South Africa,340,Rigid Haulers,Rigid Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region International,MA Africa,South Africa,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,5
2023,Region International,MA Africa,South Africa,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,61
2023,Region International,MA Africa,South Africa,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,111
2023,Region International,MA East,Oman,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,18
2023,Region International,MA East,Oman,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,49
2023,Region International,MA East,Oman,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,9
2023,Region International,MA East,Qatar,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region International,MA East,Qatar,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,19
2023,Region International,MA East,Qatar,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,8
2023,Region International,MA East,Qatar,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,5
2023,Region International,MA East,Qatar,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,14
2023,Region International,MA East,Saudi Arabia,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region International,MA East,Saudi Arabia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,50
2023,Region International,MA East,Saudi Arabia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,198
2023,Region International,MA East,Saudi Arabia,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,26
2023,Region International,MA East,Saudi Arabia,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,112
2023,Region International,MA East,Saudi Arabia,340,Rigid Haulers,Rigid Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,10
2023,Region International,MA East,Saudi Arabia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,158
2023,Region International,MA East,Saudi Arabia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,57
2023,Region International,MA East,Turkey,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,11
2023,Region International,MA East,Turkey,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,66
2023,Region International,MA East,Turkey,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,461
2023,Region International,MA East,Turkey,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,9
2023,Region International,MA East,Turkey,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region International,MA East,Turkey,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region International,MA East,Turkey,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region International,MA East,Turkey,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,243
2023,Region International,MA East,UAE,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region International,MA East,UAE,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,7
2023,Region International,MA East,UAE,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,72
2023,Region International,MA East,UAE,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,24
2023,Region International,MA East,UAE,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,156
2023,Region International,MA East,UAE,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,5
2023,Region International,MA East,UAE,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,37
2023,Region International,MA East,UAE,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,80
2023,Region International,MA Oceania,Australia,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,6
2023,Region International,MA Oceania,Australia,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,13
2023,Region International,MA Oceania,Australia,300,Compact Excavators,Mini,VCE,Volvo CE,SDLG,China,SAL,38
2023,Region International,MA Oceania,Australia,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,58
2023,Region International,MA Oceania,Australia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,217
2023,Region International,MA Oceania,Australia,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region International,MA Oceania,Australia,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Rokbak,United Kingdom,SAL,72
2023,Region International,MA Oceania,Australia,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,158
2023,Region International,MA Oceania,Australia,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,6
2023,Region International,MA Oceania,Australia,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,3
2023,Region International,MA Oceania,Australia,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region International,MA Oceania,Australia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,39
2023,Region International,MA Oceania,Australia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,313
2023,Region Latin America,MA Argentina,Argentina,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,6
2023,Region Latin America,MA Argentina,Argentina,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,54
2023,Region Latin America,MA Argentina,Argentina,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region Latin America,MA Argentina,Argentina,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,11
2023,Region Latin America,MA Argentina,Argentina,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,89
2023,Region Latin America,MA Argentina,Argentina,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,16
2023,Region Latin America,MA Brazil,Brazil,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,11
2023,Region Latin America,MA Brazil,Brazil,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,86
2023,Region Latin America,MA Brazil,Brazil,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,587
2023,Region Latin America,MA Brazil,Brazil,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Brazil,Brazil,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,17
2023,Region Latin America,MA Brazil,Brazil,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,30
2023,Region Latin America,MA Brazil,Brazil,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Brazil,Brazil,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,275
2023,Region Latin America,MA Brazil,Brazil,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,622
2023,Region Latin America,MA Hispanic,Chile,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,3
2023,Region Latin America,MA Hispanic,Chile,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,60
2023,Region Latin America,MA Hispanic,Chile,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region Latin America,MA Hispanic,Chile,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,18
2023,Region Latin America,MA Hispanic,Chile,340,Rigid Haulers,Rigid Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region Latin America,MA Hispanic,Chile,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,1
2023,Region Latin America,MA Hispanic,Chile,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,19
2023,Region Latin America,MA Hispanic,Chile,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,62
2023,Region Latin America,MA Hispanic,Colombia,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region Latin America,MA Hispanic,Colombia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,5
2023,Region Latin America,MA Hispanic,Colombia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,13
2023,Region Latin America,MA Hispanic,Colombia,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,7
2023,Region Latin America,MA Hispanic,Colombia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,36
2023,Region Latin America,MA Hispanic,Colombia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Costa Rica,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Costa Rica,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,1
2023,Region Latin America,MA Hispanic,Costa Rica,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,13
2023,Region Latin America,MA Hispanic,Costa Rica,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Hispanic,Costa Rica,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,1
2023,Region Latin America,MA Hispanic,Costa Rica,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region Latin America,MA Hispanic,Ecuador,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,22
2023,Region Latin America,MA Hispanic,Ecuador,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,10
2023,Region Latin America,MA Hispanic,Ecuador,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,30
2023,Region Latin America,MA Hispanic,Ecuador,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,6
2023,Region Latin America,MA Hispanic,Ecuador,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region Latin America,MA Hispanic,Guatemala,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region Latin America,MA Hispanic,Guatemala,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region Latin America,MA Hispanic,Guatemala,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region Latin America,MA Hispanic,Guatemala,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region Latin America,MA Hispanic,Mexico,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,1
2023,Region Latin America,MA Hispanic,Mexico,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,71
2023,Region Latin America,MA Hispanic,Mexico,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region Latin America,MA Hispanic,Mexico,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,17
2023,Region Latin America,MA Hispanic,Mexico,340,Rigid Haulers,Rigid Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Mexico,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,15
2023,Region Latin America,MA Hispanic,Mexico,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,21
2023,Region Latin America,MA Hispanic,Nicaragua,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,7
2023,Region Latin America,MA Hispanic,Nicaragua,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,3
2023,Region Latin America,MA Hispanic,Panama,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,4
2023,Region Latin America,MA Hispanic,Panama,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,6
2023,Region Latin America,MA Hispanic,Panama,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,15
2023,Region Latin America,MA Hispanic,Panama,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Hispanic,Panama,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Panama,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region Latin America,MA Hispanic,Panama,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Peru,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic,Peru,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,1
2023,Region Latin America,MA Hispanic,Peru,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,78
2023,Region Latin America,MA Hispanic,Peru,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Hispanic,Peru,350,Compact Wheel Loaders,<7,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Hispanic,Peru,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,19
2023,Region Latin America,MA Hispanic,Peru,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,42
2023,Region Latin America,MA Hispanic Central,Paraguay,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region Latin America,MA Hispanic Central,Paraguay,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,43
2023,Region Latin America,MA Hispanic Central,Paraguay,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,1
2023,Region Latin America,MA Hispanic Central,Uruguay,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,3
2023,Region Latin America,MA Hispanic Central,Uruguay,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,18
2023,Region Latin America,MA Hispanic Central,Uruguay,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,2
2023,Region Latin America,MA Hispanic Central,Uruguay,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,12
2023,Region Latin America,MA Hispanic Central,Uruguay,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,2
2023,Region North America,MA Canada,Canada,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region North America,MA Canada,Canada,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,34
2023,Region North America,MA Canada,Canada,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,273
2023,Region North America,MA Canada,Canada,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,10
2023,Region North America,MA Canada,Canada,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Rokbak,United Kingdom,SAL,15
2023,Region North America,MA Canada,Canada,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,129
2023,Region North America,MA Canada,Canada,350,Compact Wheel Loaders,<7,VCE,Volvo CE,Volvo,Sweden,SAL,13
2023,Region North America,MA Canada,Canada,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,5
2023,Region North America,MA Canada,Canada,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,7
2023,Region North America,MA Canada,Canada,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,26
2023,Region North America,MA Canada,Canada,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,32
2023,Region North America,MA Canada,Canada,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,343
2023,Region North America,MA United States,United States,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,281
2023,Region North America,MA United States,United States,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,325
2023,Region North America,MA United States,United States,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,"1,850"
2023,Region North America,MA United States,United States,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,104
2023,Region North America,MA United States,United States,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Rokbak,United Kingdom,SAL,185
2023,Region North America,MA United States,United States,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,"1,150"
2023,Region North America,MA United States,United States,350,Compact Wheel Loaders,<7,VCE,Volvo CE,Volvo,Sweden,SAL,79
2023,Region North America,MA United States,United States,350,Compact Wheel Loaders,10<12,VCE,Volvo CE,Volvo,Sweden,SAL,55
2023,Region North America,MA United States,United States,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,14
2023,Region North America,MA United States,United States,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,150
2023,Region North America,MA United States,United States,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,9
2023,Region North America,MA United States,United States,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,"2,185"
2024,Region Asia,MA Asia East,Japan,300,Compact Excavators,Midi,VCE,Volvo CE,Volvo,Sweden,SAL,2
2024,Region Asia,MA Asia East,Japan,300,Compact Excavators,Mini,VCE,Volvo CE,Volvo,Sweden,SAL,9
2024,Region Asia,MA Asia East,Japan,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,16
2024,Region Asia,MA Asia East,Japan,320,GPE Wheel Excavators,>11t,VCE,Volvo CE,Volvo,Sweden,SAL,5
2024,Region Asia,MA Asia East,Japan,330,Articulated Haulers,Articulated Haulers,VCE,Volvo CE,Volvo,Sweden,SAL,56
2024,Region Asia,MA Asia East,Japan,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,Volvo,Sweden,SAL,10
2024,Region Asia,MA Asia East,Japan,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,5
2024,Region Asia,MA Asia East,Malaysia,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,10
2024,Region Asia,MA Asia East,Malaysia,300,Compact Excavators,Mini,VCE,Volvo CE,SDLG,China,SAL,6
2024,Region Asia,MA Asia East,Malaysia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,SDLG,China,SAL,50
2024,Region Asia,MA Asia East,Malaysia,310,GPE Crawler Excavators,>10t,VCE,Volvo CE,Volvo,Sweden,SAL,75
2024,Region Asia,MA Asia East,Malaysia,350,Compact Wheel Loaders,7<10,VCE,Volvo CE,SDLG,China,SAL,2
2024,Region Asia,MA Asia East,Malaysia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,SDLG,China,SAL,37
2024,Region Asia,MA Asia East,Malaysia,360,GPE Wheel Loaders,>12,VCE,Volvo CE,Volvo,Sweden,SAL,4
2024,Region Asia,MA Asia East,Philippines,300,Compact Excavators,Midi,VCE,Volvo CE,SDLG,China,SAL,30
